year,subbasin,season,variable,value,year_month,is_mhw
2020,Northern,Monsoon,no3,4.811250992261587,2020-06-01,1
2020,Northern,Monsoon,no3,4.811250992261587,2020-07-01,1
2020,Northern,Monsoon,no3,4.811250992261587,2020-08-01,1
2020,Northern,Monsoon,no3,4.811250992261587,2020-09-01,1
2021,Northern,Monsoon,no3,5.1957458478898335,2021-06-01,1
2021,Northern,Monsoon,no3,5.1957458478898335,2021-07-01,1
2021,Northern,Monsoon,no3,5.1957458478898335,2021-08-01,1
2021,Northern,Monsoon,no3,5.1957458478898335,2021-09-01,1
2022,Northern,Monsoon,no3,5.595733255568474,2022-06-01,1
2022,Northern,Monsoon,no3,5.595733255568474,2022-07-01,1
2022,Northern,Monsoon,no3,5.595733255568474,2022-08-01,1
2022,Northern,Monsoon,no3,5.595733255568474,2022-09-01,1
2023,Northern,Monsoon,no3,5.016603646828059,2023-06-01,1
2023,Northern,Monsoon,no3,5.016603646828059,2023-07-01,1
2023,Northern,Monsoon,no3,5.016603646828059,2023-08-01,1
2023,Northern,Monsoon,no3,5.016603646828059,2023-09-01,1
2024,Northern,Monsoon,no3,4.288993173381536,2024-06-01,1
2024,Northern,Monsoon,no3,4.288993173381536,2024-07-01,1
2024,Northern,Monsoon,no3,4.288993173381536,2024-08-01,1
2024,Northern,Monsoon,no3,4.288993173381536,2024-09-01,1
2025,Northern,Monsoon,no3,5.334863482996667,2025-06-01,1
1995,Northern,Post-monsoon,no3,7.1078432098293245,1995-10-01,0
1996,Northern,Post-monsoon,no3,8.150813799539694,1996-11-01,1
1997,Northern,Post-monsoon,no3,8.259787556047884,1997-10-01,1
1997,Northern,Post-monsoon,no3,8.259787556047884,1997-11-01,1
1998,Northern,Post-monsoon,no3,7.931785317958122,1998-10-01,1
1998,Northern,Post-monsoon,no3,7.931785317958122,1998-11-01,1
2000,Northern,Post-monsoon,no3,9.123127531800527,2000-10-01,1
2000,Northern,Post-monsoon,no3,9.123127531800527,2000-11-01,1
2001,Northern,Post-monsoon,no3,7.975276418868436,2001-10-01,1
2001,Northern,Post-monsoon,no3,7.975276418868436,2001-11-01,1
2002,Northern,Post-monsoon,no3,8.6868606251674,2002-10-01,1
2002,Northern,Post-monsoon,no3,8.6868606251674,2002-11-01,1
2003,Northern,Post-monsoon,no3,7.651738741464218,2003-10-01,1
2003,Northern,Post-monsoon,no3,7.651738741464218,2003-11-01,1
2004,Northern,Post-monsoon,no3,8.6487342552014,2004-10-01,1
2004,Northern,Post-monsoon,no3,8.6487342552014,2004-11-01,1
2005,Northern,Post-monsoon,no3,8.026769048664587,2005-10-01,0
2005,Northern,Post-monsoon,no3,8.026769048664587,2005-11-01,1
2006,Northern,Post-monsoon,no3,8.229662420561567,2006-10-01,1
2006,Northern,Post-monsoon,no3,8.229662420561567,2006-11-01,1
2007,Northern,Post-monsoon,no3,7.0240643175830595,2007-10-01,1
2008,Northern,Post-monsoon,no3,8.434600427373597,2008-10-01,1
2008,Northern,Post-monsoon,no3,8.434600427373597,2008-11-01,0
2009,Northern,Post-monsoon,no3,8.456223695291413,2009-10-01,0
2009,Northern,Post-monsoon,no3,8.456223695291413,2009-11-01,1
2010,Northern,Post-monsoon,no3,7.39305988739247,2010-10-01,1
2010,Northern,Post-monsoon,no3,7.39305988739247,2010-11-01,1
2011,Northern,Post-monsoon,no3,9.768893930307504,2011-10-01,0
2012,Northern,Post-monsoon,no3,8.843592176306359,2012-10-01,0
2012,Northern,Post-monsoon,no3,8.843592176306359,2012-11-01,1
2013,Northern,Post-monsoon,no3,7.668670931838032,2013-10-01,0
2014,Northern,Post-monsoon,no3,7.651378045041403,2014-10-01,1
2014,Northern,Post-monsoon,no3,7.651378045041403,2014-11-01,0
2015,Northern,Post-monsoon,no3,8.961195759897201,2015-10-01,1
2015,Northern,Post-monsoon,no3,8.961195759897201,2015-11-01,1
2016,Northern,Post-monsoon,no3,7.864832113383859,2016-10-01,0
2017,Northern,Post-monsoon,no3,7.938841631686637,2017-10-01,1
2017,Northern,Post-monsoon,no3,7.938841631686637,2017-11-01,1
2018,Northern,Post-monsoon,no3,7.25778252957317,2018-10-01,1
2019,Northern,Post-monsoon,no3,7.152851387879025,2019-10-01,1
2019,Northern,Post-monsoon,no3,7.152851387879025,2019-11-01,1
2020,Northern,Post-monsoon,no3,6.456570646074789,2020-10-01,1
2020,Northern,Post-monsoon,no3,6.456570646074789,2020-11-01,1
2021,Northern,Post-monsoon,no3,8.2604286128769,2021-10-01,1
2021,Northern,Post-monsoon,no3,8.2604286128769,2021-11-01,1
2022,Northern,Post-monsoon,no3,7.136223614624216,2022-10-01,1
2022,Northern,Post-monsoon,no3,7.136223614624216,2022-11-01,1
2023,Northern,Post-monsoon,no3,7.052611513470243,2023-10-01,1
2023,Northern,Post-monsoon,no3,7.052611513470243,2023-11-01,1
2024,Northern,Post-monsoon,no3,6.434867419046694,2024-10-01,1
2024,Northern,Post-monsoon,no3,6.434867419046694,2024-11-01,1
1995,Northern,Pre-monsoon,no3,2.8856019616567496,1995-03-01,1
1995,Northern,Pre-monsoon,no3,2.8856019616567496,1995-04-01,1
1995,Northern,Pre-monsoon,no3,2.8856019616567496,1995-05-01,1
1996,Northern,Pre-monsoon,no3,2.2302609479521216,1996-03-01,0
1996,Northern,Pre-monsoon,no3,2.2302609479521216,1996-04-01,1
1996,Northern,Pre-monsoon,no3,2.2302609479521216,1996-05-01,0
1997,Northern,Pre-monsoon,no3,2.540888973153079,1997-03-01,0
1997,Northern,Pre-monsoon,no3,2.540888973153079,1997-05-01,1
1998,Northern,Pre-monsoon,no3,2.5724044881844352,1998-03-01,1
1998,Northern,Pre-monsoon,no3,2.5724044881844352,1998-04-01,1
1998,Northern,Pre-monsoon,no3,2.5724044881844352,1998-05-01,1
1999,Northern,Pre-monsoon,no3,2.673895219968197,1999-03-01,1
1999,Northern,Pre-monsoon,no3,2.673895219968197,1999-04-01,1
2000,Northern,Pre-monsoon,no3,2.805386266912945,2000-05-01,1
2001,Northern,Pre-monsoon,no3,3.753697488399835,2001-03-01,1
2001,Northern,Pre-monsoon,no3,3.753697488399835,2001-04-01,1
2001,Northern,Pre-monsoon,no3,3.753697488399835,2001-05-01,1
2002,Northern,Pre-monsoon,no3,2.6870923066200465,2002-03-01,0
2003,Northern,Pre-monsoon,no3,3.5900151281654487,2003-03-01,0
2003,Northern,Pre-monsoon,no3,3.5900151281654487,2003-04-01,1
2003,Northern,Pre-monsoon,no3,3.5900151281654487,2003-05-01,0
2004,Northern,Pre-monsoon,no3,2.9328394430782923,2004-05-01,1
2005,Northern,Pre-monsoon,no3,3.222600170099104,2005-03-01,1
2005,Northern,Pre-monsoon,no3,3.222600170099104,2005-04-01,1
2005,Northern,Pre-monsoon,no3,3.222600170099104,2005-05-01,1
2006,Northern,Pre-monsoon,no3,2.6666719985460765,2006-03-01,1
2006,Northern,Pre-monsoon,no3,2.6666719985460765,2006-04-01,1
2006,Northern,Pre-monsoon,no3,2.6666719985460765,2006-05-01,1
2007,Northern,Pre-monsoon,no3,2.747691224810998,2007-04-01,1
2007,Northern,Pre-monsoon,no3,2.747691224810998,2007-05-01,1
2008,Northern,Pre-monsoon,no3,2.931228884299907,2008-03-01,1
2008,Northern,Pre-monsoon,no3,2.931228884299907,2008-04-01,1
2008,Northern,Pre-monsoon,no3,2.931228884299907,2008-05-01,1
2009,Northern,Pre-monsoon,no3,3.1903361850353327,2009-04-01,1
2009,Northern,Pre-monsoon,no3,3.1903361850353327,2009-05-01,1
2010,Northern,Pre-monsoon,no3,2.544970895991132,2010-03-01,1
2010,Northern,Pre-monsoon,no3,2.544970895991132,2010-04-01,1
2010,Northern,Pre-monsoon,no3,2.544970895991132,2010-05-01,1
2011,Northern,Pre-monsoon,no3,2.845239632181594,2011-04-01,0
2011,Northern,Pre-monsoon,no3,2.845239632181594,2011-05-01,0
2012,Northern,Pre-monsoon,no3,3.632270023402332,2012-05-01,0
2013,Northern,Pre-monsoon,no3,3.1016132591007186,2013-03-01,0
2013,Northern,Pre-monsoon,no3,3.1016132591007186,2013-04-01,1
2014,Northern,Pre-monsoon,no3,2.6819064774783574,2014-04-01,1
2014,Northern,Pre-monsoon,no3,2.6819064774783574,2014-05-01,1
2015,Northern,Pre-monsoon,no3,2.9875917535400087,2015-04-01,0
2015,Northern,Pre-monsoon,no3,2.9875917535400087,2015-05-01,1
2016,Northern,Pre-monsoon,no3,3.02773066821849,2016-03-01,1
2016,Northern,Pre-monsoon,no3,3.02773066821849,2016-04-01,1
2016,Northern,Pre-monsoon,no3,3.02773066821849,2016-05-01,1
2017,Northern,Pre-monsoon,no3,2.349689326226646,2017-03-01,1
2017,Northern,Pre-monsoon,no3,2.349689326226646,2017-05-01,1
2018,Northern,Pre-monsoon,no3,3.405724120066692,2018-03-01,0
2018,Northern,Pre-monsoon,no3,3.405724120066692,2018-04-01,1
2018,Northern,Pre-monsoon,no3,3.405724120066692,2018-05-01,1
2019,Northern,Pre-monsoon,no3,2.3143955232917803,2019-04-01,1
2019,Northern,Pre-monsoon,no3,2.3143955232917803,2019-05-01,1
2020,Northern,Pre-monsoon,no3,2.062782645863756,2020-03-01,1
2020,Northern,Pre-monsoon,no3,2.062782645863756,2020-04-01,1
2020,Northern,Pre-monsoon,no3,2.062782645863756,2020-05-01,1
2021,Northern,Pre-monsoon,no3,2.3012104391127606,2021-03-01,1
2021,Northern,Pre-monsoon,no3,2.3012104391127606,2021-04-01,1
2021,Northern,Pre-monsoon,no3,2.3012104391127606,2021-05-01,1
2022,Northern,Pre-monsoon,no3,2.29471376260608,2022-03-01,1
2022,Northern,Pre-monsoon,no3,2.29471376260608,2022-04-01,1
2022,Northern,Pre-monsoon,no3,2.29471376260608,2022-05-01,1
2023,Northern,Pre-monsoon,no3,2.567311728562211,2023-03-01,1
2023,Northern,Pre-monsoon,no3,2.567311728562211,2023-04-01,1
2023,Northern,Pre-monsoon,no3,2.567311728562211,2023-05-01,1
2024,Northern,Pre-monsoon,no3,2.039499031197407,2024-03-01,1
2024,Northern,Pre-monsoon,no3,2.039499031197407,2024-04-01,1
2024,Northern,Pre-monsoon,no3,2.039499031197407,2024-05-01,1
2025,Northern,Pre-monsoon,no3,2.077162689727994,2025-03-01,1
2025,Northern,Pre-monsoon,no3,2.077162689727994,2025-04-01,1
2025,Northern,Pre-monsoon,no3,2.077162689727994,2025-05-01,1
1995,Northern,Winter,no3,3.9877125889608336,1995-02-01,0
1995,Northern,Winter,no3,3.9877125889608336,1995-12-01,0
1996,Northern,Winter,no3,3.2408298565242286,1996-01-01,1
1996,Northern,Winter,no3,3.2408298565242286,1996-02-01,0
1996,Northern,Winter,no3,3.2408298565242286,1996-12-01,0
1997,Northern,Winter,no3,4.094264719561416,1997-12-01,1
1998,Northern,Winter,no3,4.422493737680111,1998-01-01,1
1998,Northern,Winter,no3,4.422493737680111,1998-02-01,1
1998,Northern,Winter,no3,4.422493737680111,1998-12-01,1
1999,Northern,Winter,no3,3.6150877869030875,1999-01-01,1
1999,Northern,Winter,no3,3.6150877869030875,1999-02-01,1
1999,Northern,Winter,no3,3.6150877869030875,1999-12-01,0
2000,Northern,Winter,no3,4.52692723773935,2000-01-01,1
2000,Northern,Winter,no3,4.52692723773935,2000-02-01,1
2001,Northern,Winter,no3,4.702510988475506,2001-12-01,1
2002,Northern,Winter,no3,4.060144680240028,2002-01-01,1
2002,Northern,Winter,no3,4.060144680240028,2002-02-01,0
2002,Northern,Winter,no3,4.060144680240028,2002-12-01,1
2003,Northern,Winter,no3,4.754784574514972,2003-01-01,1
2003,Northern,Winter,no3,4.754784574514972,2003-02-01,1
2003,Northern,Winter,no3,4.754784574514972,2003-12-01,1
2004,Northern,Winter,no3,5.093332321414725,2004-01-01,0
2004,Northern,Winter,no3,5.093332321414725,2004-02-01,0
2004,Northern,Winter,no3,5.093332321414725,2004-12-01,1
2005,Northern,Winter,no3,5.17550519317706,2005-01-01,0
2005,Northern,Winter,no3,5.17550519317706,2005-02-01,1
2005,Northern,Winter,no3,5.17550519317706,2005-12-01,1
2006,Northern,Winter,no3,4.292923269949091,2006-01-01,1
2006,Northern,Winter,no3,4.292923269949091,2006-02-01,1
2007,Northern,Winter,no3,4.356518350897326,2007-01-01,0
2008,Northern,Winter,no3,3.6903390995598646,2008-01-01,0
2008,Northern,Winter,no3,3.6903390995598646,2008-02-01,0
2008,Northern,Winter,no3,3.6903390995598646,2008-12-01,1
2009,Northern,Winter,no3,4.502517284976602,2009-01-01,1
2009,Northern,Winter,no3,4.502517284976602,2009-02-01,1
2009,Northern,Winter,no3,4.502517284976602,2009-12-01,1
2010,Northern,Winter,no3,3.986588646393479,2010-01-01,1
2010,Northern,Winter,no3,3.986588646393479,2010-02-01,0
2010,Northern,Winter,no3,3.986588646393479,2010-12-01,1
2011,Northern,Winter,no3,4.918486853281717,2011-01-01,1
2011,Northern,Winter,no3,4.918486853281717,2011-02-01,1
2011,Northern,Winter,no3,4.918486853281717,2011-12-01,0
2012,Northern,Winter,no3,5.819874794836106,2012-01-01,1
2012,Northern,Winter,no3,5.819874794836106,2012-12-01,0
2013,Northern,Winter,no3,4.715714159050335,2013-01-01,1
2013,Northern,Winter,no3,4.715714159050335,2013-02-01,1
2013,Northern,Winter,no3,4.715714159050335,2013-12-01,0
2014,Northern,Winter,no3,4.8617158529385724,2014-12-01,0
2015,Northern,Winter,no3,5.188697134520507,2015-01-01,1
2015,Northern,Winter,no3,5.188697134520507,2015-12-01,1
2016,Northern,Winter,no3,5.348707503310689,2016-01-01,1
2016,Northern,Winter,no3,5.348707503310689,2016-02-01,1
2016,Northern,Winter,no3,5.348707503310689,2016-12-01,1
2017,Northern,Winter,no3,4.165471308338092,2017-01-01,1
2017,Northern,Winter,no3,4.165471308338092,2017-02-01,1
2017,Northern,Winter,no3,4.165471308338092,2017-12-01,1
2018,Northern,Winter,no3,4.902073603047402,2018-01-01,0
2018,Northern,Winter,no3,4.902073603047402,2018-12-01,1
2019,Northern,Winter,no3,4.243505648353462,2019-01-01,1
2019,Northern,Winter,no3,4.243505648353462,2019-12-01,1
2020,Northern,Winter,no3,3.770267833393355,2020-01-01,1
2020,Northern,Winter,no3,3.770267833393355,2020-02-01,0
2020,Northern,Winter,no3,3.770267833393355,2020-12-01,1
2021,Northern,Winter,no3,3.6607619181159774,2021-01-01,1
2021,Northern,Winter,no3,3.6607619181159774,2021-02-01,0
2021,Northern,Winter,no3,3.6607619181159774,2021-12-01,1
2022,Northern,Winter,no3,3.9346620827051635,2022-01-01,1
2022,Northern,Winter,no3,3.9346620827051635,2022-02-01,1
2022,Northern,Winter,no3,3.9346620827051635,2022-12-01,1
2023,Northern,Winter,no3,4.333427663549244,2023-01-01,1
2023,Northern,Winter,no3,4.333427663549244,2023-02-01,1
2023,Northern,Winter,no3,4.333427663549244,2023-12-01,1
2024,Northern,Winter,no3,3.8899189283685716,2024-01-01,1
2024,Northern,Winter,no3,3.8899189283685716,2024-02-01,1
2024,Northern,Winter,no3,3.8899189283685716,2024-12-01,1
2025,Northern,Winter,no3,2.8377727207026426,2025-01-01,1
2025,Northern,Winter,no3,2.8377727207026426,2025-02-01,1
1995,Southern,Monsoon,no3,0.058001313666422846,1995-06-01,1
1995,Southern,Monsoon,no3,0.058001313666422846,1995-07-01,1
1995,Southern,Monsoon,no3,0.058001313666422846,1995-08-01,1
1995,Southern,Monsoon,no3,0.058001313666422846,1995-09-01,1
1996,Southern,Monsoon,no3,0.05340927306224016,1996-06-01,1
1996,Southern,Monsoon,no3,0.05340927306224016,1996-07-01,1
1996,Southern,Monsoon,no3,0.05340927306224016,1996-08-01,0
1997,Southern,Monsoon,no3,0.030958185833506513,1997-06-01,1
1997,Southern,Monsoon,no3,0.030958185833506513,1997-07-01,1
1997,Southern,Monsoon,no3,0.030958185833506513,1997-08-01,0
1997,Southern,Monsoon,no3,0.030958185833506513,1997-09-01,1
1998,Southern,Monsoon,no3,0.04372901446303067,1998-06-01,1
1998,Southern,Monsoon,no3,0.04372901446303067,1998-07-01,1
1998,Southern,Monsoon,no3,0.04372901446303067,1998-08-01,1
1998,Southern,Monsoon,no3,0.04372901446303067,1998-09-01,1
1999,Southern,Monsoon,no3,0.04847373975736727,1999-08-01,1
1999,Southern,Monsoon,no3,0.04847373975736727,1999-09-01,1
2000,Southern,Monsoon,no3,0.05601199532646809,2000-06-01,0
2000,Southern,Monsoon,no3,0.05601199532646809,2000-08-01,1
2000,Southern,Monsoon,no3,0.05601199532646809,2000-09-01,0
2001,Southern,Monsoon,no3,0.05175193560802076,2001-06-01,0
2001,Southern,Monsoon,no3,0.05175193560802076,2001-07-01,1
2001,Southern,Monsoon,no3,0.05175193560802076,2001-08-01,1
2001,Southern,Monsoon,no3,0.05175193560802076,2001-09-01,1
2002,Southern,Monsoon,no3,0.04942059339256435,2002-06-01,1
2002,Southern,Monsoon,no3,0.04942059339256435,2002-07-01,1
2002,Southern,Monsoon,no3,0.04942059339256435,2002-08-01,0
2002,Southern,Monsoon,no3,0.04942059339256435,2002-09-01,1
2003,Southern,Monsoon,no3,0.045099499844638374,2003-06-01,1
2003,Southern,Monsoon,no3,0.045099499844638374,2003-07-01,1
2003,Southern,Monsoon,no3,0.045099499844638374,2003-08-01,0
2003,Southern,Monsoon,no3,0.045099499844638374,2003-09-01,0
2004,Southern,Monsoon,no3,0.029529696134111744,2004-06-01,0
2004,Southern,Monsoon,no3,0.029529696134111744,2004-07-01,0
2004,Southern,Monsoon,no3,0.029529696134111744,2004-08-01,1
2004,Southern,Monsoon,no3,0.029529696134111744,2004-09-01,1
2005,Southern,Monsoon,no3,0.0760149305912876,2005-06-01,1
2005,Southern,Monsoon,no3,0.0760149305912876,2005-07-01,1
2005,Southern,Monsoon,no3,0.0760149305912876,2005-08-01,1
2005,Southern,Monsoon,no3,0.0760149305912876,2005-09-01,1
2006,Southern,Monsoon,no3,0.078751632249699,2006-06-01,1
2006,Southern,Monsoon,no3,0.078751632249699,2006-07-01,1
2006,Southern,Monsoon,no3,0.078751632249699,2006-08-01,1
2006,Southern,Monsoon,no3,0.078751632249699,2006-09-01,1
2007,Southern,Monsoon,no3,0.05151282219002307,2007-06-01,1
2007,Southern,Monsoon,no3,0.05151282219002307,2007-07-01,0
2007,Southern,Monsoon,no3,0.05151282219002307,2007-09-01,0
2008,Southern,Monsoon,no3,0.03939763979105677,2008-07-01,0
2008,Southern,Monsoon,no3,0.03939763979105677,2008-08-01,0
2008,Southern,Monsoon,no3,0.03939763979105677,2008-09-01,1
2009,Southern,Monsoon,no3,0.03800059988944888,2009-06-01,1
2009,Southern,Monsoon,no3,0.03800059988944888,2009-07-01,1
2009,Southern,Monsoon,no3,0.03800059988944888,2009-08-01,1
2009,Southern,Monsoon,no3,0.03800059988944888,2009-09-01,0
2010,Southern,Monsoon,no3,0.019563630580874784,2010-06-01,1
2010,Southern,Monsoon,no3,0.019563630580874784,2010-07-01,1
2010,Southern,Monsoon,no3,0.019563630580874784,2010-08-01,0
2010,Southern,Monsoon,no3,0.019563630580874784,2010-09-01,1
2011,Southern,Monsoon,no3,0.07894895107152332,2011-06-01,0
2011,Southern,Monsoon,no3,0.07894895107152332,2011-07-01,0
2011,Southern,Monsoon,no3,0.07894895107152332,2011-09-01,1
2012,Southern,Monsoon,no3,0.08536334554609111,2012-06-01,0
2012,Southern,Monsoon,no3,0.08536334554609111,2012-08-01,0
2013,Southern,Monsoon,no3,0.02840520255190239,2013-09-01,1
2014,Southern,Monsoon,no3,0.04615304877828265,2014-06-01,0
2014,Southern,Monsoon,no3,0.04615304877828265,2014-07-01,0
2014,Southern,Monsoon,no3,0.04615304877828265,2014-08-01,1
2014,Southern,Monsoon,no3,0.04615304877828265,2014-09-01,1
2015,Southern,Monsoon,no3,0.06961961653805954,2015-06-01,1
2015,Southern,Monsoon,no3,0.06961961653805954,2015-07-01,1
2015,Southern,Monsoon,no3,0.06961961653805954,2015-08-01,1
2015,Southern,Monsoon,no3,0.06961961653805954,2015-09-01,1
2016,Southern,Monsoon,no3,0.06526432186280692,2016-06-01,1
2016,Southern,Monsoon,no3,0.06526432186280692,2016-07-01,1
2016,Southern,Monsoon,no3,0.06526432186280692,2016-08-01,1
2016,Southern,Monsoon,no3,0.06526432186280692,2016-09-01,0
2017,Southern,Monsoon,no3,0.03328587070084064,2017-07-01,1
2017,Southern,Monsoon,no3,0.03328587070084064,2017-08-01,1
2017,Southern,Monsoon,no3,0.03328587070084064,2017-09-01,1
2018,Southern,Monsoon,no3,0.041221327781173676,2018-06-01,0
2018,Southern,Monsoon,no3,0.041221327781173676,2018-08-01,0
2018,Southern,Monsoon,no3,0.041221327781173676,2018-09-01,1
2019,Southern,Monsoon,no3,0.05722104943809832,2019-06-01,1
2019,Southern,Monsoon,no3,0.05722104943809832,2019-07-01,1
2019,Southern,Monsoon,no3,0.05722104943809832,2019-08-01,1
2019,Southern,Monsoon,no3,0.05722104943809832,2019-09-01,1
2020,Southern,Monsoon,no3,0.014127375654039393,2020-06-01,1
2020,Southern,Monsoon,no3,0.014127375654039393,2020-07-01,1
2020,Southern,Monsoon,no3,0.014127375654039393,2020-08-01,1
2020,Southern,Monsoon,no3,0.014127375654039393,2020-09-01,1
2021,Southern,Monsoon,no3,0.02610635893407083,2021-06-01,1
2021,Southern,Monsoon,no3,0.02610635893407083,2021-07-01,1
2021,Southern,Monsoon,no3,0.02610635893407083,2021-08-01,1
2021,Southern,Monsoon,no3,0.02610635893407083,2021-09-01,1
2022,Southern,Monsoon,no3,0.01652855646877655,2022-08-01,0
2022,Southern,Monsoon,no3,0.01652855646877655,2022-09-01,1
2023,Southern,Monsoon,no3,0.055044277662023036,2023-07-01,1
2023,Southern,Monsoon,no3,0.055044277662023036,2023-08-01,1
2023,Southern,Monsoon,no3,0.055044277662023036,2023-09-01,1
2024,Southern,Monsoon,no3,0.03349138972677254,2024-06-01,1
2024,Southern,Monsoon,no3,0.03349138972677254,2024-07-01,1
2024,Southern,Monsoon,no3,0.03349138972677254,2024-08-01,1
2024,Southern,Monsoon,no3,0.03349138972677254,2024-09-01,1
2025,Southern,Monsoon,no3,0.014842587504208036,2025-06-01,0
2025,Southern,Monsoon,no3,0.014842587504208036,2025-07-01,1
1995,Southern,Post-monsoon,no3,0.23071691535604727,1995-11-01,1
1997,Southern,Post-monsoon,no3,0.1612325355995407,1997-10-01,1
1997,Southern,Post-monsoon,no3,0.1612325355995407,1997-11-01,1
1998,Southern,Post-monsoon,no3,0.12895789649545913,1998-10-01,1
1998,Southern,Post-monsoon,no3,0.12895789649545913,1998-11-01,1
2000,Southern,Post-monsoon,no3,0.15686623075024977,2000-10-01,0
2000,Southern,Post-monsoon,no3,0.15686623075024977,2000-11-01,1
2001,Southern,Post-monsoon,no3,0.2385296108260034,2001-10-01,1
2001,Southern,Post-monsoon,no3,0.2385296108260034,2001-11-01,1
2002,Southern,Post-monsoon,no3,0.16234166897163005,2002-10-01,1
2002,Southern,Post-monsoon,no3,0.16234166897163005,2002-11-01,1
2003,Southern,Post-monsoon,no3,0.11323898399946827,2003-10-01,1
2004,Southern,Post-monsoon,no3,0.06230900292333778,2004-11-01,0
2005,Southern,Post-monsoon,no3,0.19383224559369808,2005-10-01,1
2005,Southern,Post-monsoon,no3,0.19383224559369808,2005-11-01,1
2006,Southern,Post-monsoon,no3,0.19171539036853016,2006-10-01,1
2006,Southern,Post-monsoon,no3,0.19171539036853016,2006-11-01,1
